ticker,fecha,dow,nivel,umbral_pct,hora_cruce,bucket,min_a_cierre,pierna_perdedora,roi_comb_t,roi_call_t,roi_put_t,ask_perdedora_t,ask_opuesta_t,ejecutable,pnl_hold,pnl_reforzar,pnl_contra,pnl_cortar,pct_hold,pct_reforzar,pct_contra,pct_cortar,call_occ,put_occ,nbbo_ok,hora_entrada
SPY,2026-03-30,Lun,leg,60,09:56,09:30-10:30,359,CALL,41.99,-62.96,146.94,0.11,1.22,True,-724.49,-1224.49,-1113.83,-539.3,-72.45,-81.63,-74.26,-53.93,O:SPY260330C00648000,O:SPY260330P00632000,True,09:30
IWM,2026-03-30,Lun,combined,20,09:30,09:30-10:30,385,CALL,-36.83,-69.49,-4.17,0.19,0.48,True,1177.08,677.08,2854.17,-368.29,117.71,45.14,190.28,-36.83,O:IWM260330C00249000,O:IWM260330P00242000,True,09:30
IWM,2026-03-30,Lun,combined,30,09:30,09:30-10:30,385,CALL,-36.83,-69.49,-4.17,0.19,0.48,True,1177.08,677.08,2854.17,-368.29,117.71,45.14,190.28,-36.83,O:IWM260330C00249000,O:IWM260330P00242000,True,09:30
IWM,2026-03-30,Lun,combined,40,09:31,09:30-10:30,384,CALL,-40.41,-74.58,-6.25,0.16,0.46,True,1177.08,677.08,2948.82,-404.13,117.71,45.14,196.59,-40.41,O:IWM260330C00249000,O:IWM260330P00242000,True,09:30
IWM,2026-03-30,Lun,leg,20,09:30,09:30-10:30,385,CALL,-36.83,-69.49,-4.17,0.19,0.48,True,1177.08,677.08,2854.17,1329.63,117.71,45.14,190.28,132.96,O:IWM260330C00249000,O:IWM260330P00242000,True,09:30
IWM,2026-03-30,Lun,leg,30,09:30,09:30-10:30,385,CALL,-36.83,-69.49,-4.17,0.19,0.48,True,1177.08,677.08,2854.17,1329.63,117.71,45.14,190.28,132.96,O:IWM260330C00249000,O:IWM260330P00242000,True,09:30
IWM,2026-03-30,Lun,leg,40,09:30,09:30-10:30,385,CALL,-36.83,-69.49,-4.17,0.19,0.48,True,1177.08,677.08,2854.17,1329.63,117.71,45.14,190.28,132.96,O:IWM260330C00249000,O:IWM260330P00242000,True,09:30
IWM,2026-03-30,Lun,leg,50,09:30,09:30-10:30,385,CALL,-36.83,-69.49,-4.17,0.19,0.48,True,1177.08,677.08,2854.17,1329.63,117.71,45.14,190.28,132.96,O:IWM260330C00249000,O:IWM260330P00242000,True,09:30
IWM,2026-03-30,Lun,leg,60,09:30,09:30-10:30,385,CALL,-36.83,-69.49,-4.17,0.19,0.48,True,1177.08,677.08,2854.17,1329.63,117.71,45.14,190.28,132.96,O:IWM260330C00249000,O:IWM260330P00242000,True,09:30
QQQ,2026-03-31,Mar,combined,20,09:42,09:30-10:30,373,PUT,-20.1,-16.67,-23.53,0.4,0.26,True,5476.47,4988.97,12438.01,-200.98,547.65,332.6,829.2,-20.1,O:QQQ260331C00573000,O:QQQ260331P00558000,True,09:30
QQQ,2026-03-31,Mar,combined,30,10:37,10:30-12:00,318,PUT,-30.78,-6.67,-54.9,0.24,0.29,True,5476.47,4997.3,11666.13,-307.84,547.65,333.15,777.74,-30.78,O:QQQ260331C00573000,O:QQQ260331P00558000,True,09:30
QQQ,2026-03-31,Mar,combined,40,10:43,10:30-12:00,312,PUT,-42.16,-33.33,-50.98,0.26,0.21,True,5476.47,4995.7,14214.57,-421.57,547.65,333.05,947.64,-42.16,O:QQQ260331C00573000,O:QQQ260331P00558000,True,09:30
QQQ,2026-03-31,Mar,combined,50,10:50,10:30-12:00,305,CALL,-50.88,-56.67,-45.1,0.14,0.29,True,5476.47,18833.61,4993.71,-508.82,547.65,1255.57,332.91,-50.88,O:QQQ260331C00573000,O:QQQ260331P00558000,True,09:30
QQQ,2026-03-31,Mar,combined,60,11:00,10:30-12:00,295,CALL,-63.43,-70.0,-56.86,0.1,0.23,True,5476.47,24376.47,4998.21,-634.31,547.65,1625.1,333.21,-63.43,O:QQQ260331C00573000,O:QQQ260331P00558000,True,09:30
QQQ,2026-03-31,Mar,leg,20,09:32,09:30-10:30,383,CALL,-2.84,-23.33,17.65,0.24,0.61,True,5476.47,13059.8,4984.67,-606.86,547.65,870.65,332.31,-60.69,O:QQQ260331C00573000,O:QQQ260331P00558000,True,09:30
QQQ,2026-03-31,Mar,leg,30,09:44,09:30-10:30,371,CALL,-20.88,-30.0,-11.76,0.22,0.46,True,5476.47,13794.65,4987.34,-640.2,547.65,919.64,332.49,-64.02,O:QQQ260331C00573000,O:QQQ260331P00558000,True,09:30
QQQ,2026-03-31,Mar,leg,40,09:49,09:30-10:30,366,PUT,6.76,56.67,-43.14,0.3,0.48,True,5476.47,4993.14,9018.14,5750.98,547.65,332.88,601.21,575.1,O:QQQ260331C00573000,O:QQQ260331P00558000,True,09:30
QQQ,2026-03-31,Mar,leg,50,09:54,09:30-10:30,361,PUT,17.84,86.67,-50.98,0.26,0.57,True,5476.47,4995.7,8379.98,5711.76,547.65,333.05,558.67,571.18,O:QQQ260331C00573000,O:QQQ260331P00558000,True,09:30
QQQ,2026-03-31,Mar,leg,60,10:18,09:30-10:30,337,PUT,-2.06,56.67,-60.78,0.21,0.48,True,5476.47,5000.28,9018.14,5662.75,547.65,333.35,601.21,566.27,O:QQQ260331C00573000,O:QQQ260331P00558000,True,09:30
SPY,2026-03-31,Mar,combined,20,10:50,10:30-12:00,305,PUT,-21.51,-11.76,-31.25,0.34,0.31,True,6083.95,5598.65,13342.01,-215.07,608.39,373.24,889.47,-21.51,O:SPY260331C00645000,O:SPY260331P00632000,True,09:30
SPY,2026-03-31,Mar,combined,30,10:52,10:30-12:00,303,PUT,-30.33,-29.41,-31.25,0.34,0.25,True,6083.95,5598.65,15203.95,-303.31,608.39,373.24,1013.6,-30.33,O:SPY260331C00645000,O:SPY260331P00632000,True,09:30
SPY,2026-03-31,Mar,combined,40,11:47,10:30-12:00,248,PUT,-40.07,-17.65,-62.5,0.19,0.29,True,6083.95,5610.26,13877.05,-400.74,608.39,374.02,925.14,-40.07,O:SPY260331C00645000,O:SPY260331P00632000,True,09:30
SPY,2026-03-31,Mar,combined,50,11:59,10:30-12:00,236,PUT,-51.41,-38.24,-64.58,0.18,0.22,True,6083.95,5611.72,16515.76,-514.09,608.39,374.11,1101.05,-51.41,O:SPY260331C00645000,O:SPY260331P00632000,True,09:30
SPY,2026-03-31,Mar,leg,20,09:42,09:30-10:30,373,PUT,25.31,73.53,-22.92,0.38,0.6,True,6083.95,5597.1,9592.28,6458.95,608.39,373.14,639.49,645.89,O:SPY260331C00645000,O:SPY260331P00632000,True,09:30
SPY,2026-03-31,Mar,leg,30,09:48,09:30-10:30,367,PUT,38.79,108.82,-31.25,0.34,0.72,True,6083.95,5598.65,8924.22,6417.28,608.39,373.24,594.95,641.73,O:SPY260331C00645000,O:SPY260331P00632000,True,09:30
SPY,2026-03-31,Mar,leg,40,09:58,09:30-10:30,357,PUT,90.93,223.53,-41.67,0.29,1.11,True,6083.95,5601.19,7750.61,6365.2,608.39,373.41,516.71,636.52,O:SPY260331C00645000,O:SPY260331P00632000,True,09:30
SPY,2026-03-31,Mar,leg,50,11:02,10:30-12:00,293,PUT,-30.88,-11.76,-50.0,0.25,0.31,True,6083.95,5603.95,13342.01,6323.53,608.39,373.6,889.47,632.35,O:SPY260331C00645000,O:SPY260331P00632000,True,09:30
SPY,2026-03-31,Mar,leg,60,11:06,10:30-12:00,289,PUT,-9.62,41.18,-60.42,0.2,0.49,True,6083.95,5608.95,10492.11,6271.45,608.39,373.93,699.47,627.14,O:SPY260331C00645000,O:SPY260331P00632000,True,09:30
IWM,2026-03-31,Mar,combined,20,09:37,09:30-10:30,378,CALL,-21.15,-33.96,-8.33,0.36,0.46,True,547.17,2324.95,47.17,-211.48,54.72,155.0,3.14,-21.15,O:IWM260331C00246000,O:IWM260331P00241000,True,09:30
IWM,2026-03-31,Mar,combined,30,10:08,09:30-10:30,347,PUT,-31.11,-22.64,-39.58,0.3,0.42,True,547.17,47.17,1999.55,-311.12,54.72,3.14,133.3,-31.11,O:IWM260331C00246000,O:IWM260331P00241000,True,09:30
IWM,2026-03-31,Mar,combined,40,10:37,10:30-12:00,318,CALL,-40.45,-43.4,-37.5,0.32,0.31,True,547.17,2609.67,47.17,-404.48,54.72,173.98,3.14,-40.45,O:IWM260331C00246000,O:IWM260331P00241000,True,09:30
IWM,2026-03-31,Mar,combined,50,11:01,10:30-12:00,294,CALL,-53.66,-69.81,-37.5,0.17,0.31,True,547.17,4870.7,47.17,-536.56,54.72,324.71,3.14,-53.66,O:IWM260331C00246000,O:IWM260331P00241000,True,09:30
IWM,2026-03-31,Mar,combined,60,11:34,10:30-12:00,261,CALL,-60.95,-69.81,-52.08,0.17,0.24,True,547.17,4870.7,47.17,-609.47,54.72,324.71,3.14,-60.95,O:IWM260331C00246000,O:IWM260331P00241000,True,09:30
IWM,2026-03-31,Mar,leg,20,09:31,09:30-10:30,384,CALL,-15.19,-28.3,-2.08,0.39,0.48,True,547.17,2149.73,47.17,-641.51,54.72,143.32,3.14,-64.15,O:IWM260331C00246000,O:IWM260331P00241000,True,09:30
IWM,2026-03-31,Mar,leg,30,09:32,09:30-10:30,383,CALL,-5.97,-45.28,33.33,0.3,0.66,True,547.17,2780.5,47.17,-726.42,54.72,185.37,3.14,-72.64,O:IWM260331C00246000,O:IWM260331P00241000,True,09:30
IWM,2026-03-31,Mar,leg,40,09:32,09:30-10:30,383,CALL,-5.97,-45.28,33.33,0.3,0.66,True,547.17,2780.5,47.17,-726.42,54.72,185.37,3.14,-72.64,O:IWM260331C00246000,O:IWM260331P00241000,True,09:30
IWM,2026-03-31,Mar,leg,50,09:51,09:30-10:30,364,PUT,-10.85,28.3,-50.0,0.25,0.69,True,547.17,47.17,1235.58,797.17,54.72,3.14,82.37,79.72,O:IWM260331C00246000,O:IWM260331P00241000,True,09:30
IWM,2026-03-31,Mar,leg,60,10:43,10:30-12:00,312,CALL,-41.45,-64.15,-18.75,0.2,0.4,True,547.17,4147.17,47.17,-820.75,54.72,276.48,3.14,-82.08,O:IWM260331C00246000,O:IWM260331P00241000,True,09:30
QQQ,2026-04-01,Mié,combined,20,14:16,13:30-15:55,99,PUT,-24.36,44.0,-92.73,0.05,0.73,True,-900.91,-1300.91,-1339.27,-243.64,-90.09,-86.73,-89.28,-24.36,O:QQQ260401C00585000,O:QQQ260401P00575000,True,09:30
QQQ,2026-04-01,Mié,combined,30,14:17,13:30-15:55,98,PUT,-32.36,28.0,-92.73,0.05,0.66,True,-900.91,-1300.91,-1332.73,-323.64,-90.09,-86.73,-88.85,-32.36,O:QQQ260401C00585000,O:QQQ260401P00575000,True,09:30
QQQ,2026-04-01,Mié,combined,40,14:18,13:30-15:55,97,PUT,-41.36,10.0,-92.73,0.05,0.56,True,-900.91,-1300.91,-1320.55,-413.64,-90.09,-86.73,-88.04,-41.36,O:QQQ260401C00585000,O:QQQ260401P00575000,True,09:30
QQQ,2026-04-01,Mié,combined,50,14:21,13:30-15:55,94,PUT,-51.45,-12.0,-90.91,0.06,0.45,True,-900.91,-1317.58,-1300.91,-514.55,-90.09,-87.84,-86.73,-51.45,O:QQQ260401C00585000,O:QQQ260401P00575000,True,09:30
QQQ,2026-04-01,Mié,combined,60,14:24,13:30-15:55,91,PUT,-61.55,-34.0,-89.09,0.07,0.34,True,-900.91,-1329.48,-1268.56,-615.45,-90.09,-88.63,-84.57,-61.55,O:QQQ260401C00585000,O:QQQ260401P00575000,True,09:30
QQQ,2026-04-01,Mié,leg,20,09:33,09:30-10:30,382,PUT,55.36,138.0,-27.27,0.41,1.2,True,-900.91,-1388.71,-1363.41,-546.36,-90.09,-92.58,-90.89,-54.64,O:QQQ260401C00585000,O:QQQ260401P00575000,True,09:30
QQQ,2026-04-01,Mié,leg,30,09:34,09:30-10:30,381,PUT,63.64,160.0,-32.73,0.38,1.31,True,-900.91,-1387.75,-1366.56,-573.64,-90.09,-92.52,-91.1,-57.36,O:QQQ260401C00585000,O:QQQ260401P00575000,True,09:30
QQQ,2026-04-01,Mié,leg,40,09:38,09:30-10:30,377,PUT,77.0,194.0,-40.0,0.34,1.48,True,-900.91,-1386.2,-1370.5,-610.0,-90.09,-92.41,-91.37,-61.0,O:QQQ260401C00585000,O:QQQ260401P00575000,True,09:30
QQQ,2026-04-01,Mié,leg,50,10:08,09:30-10:30,347,PUT,28.55,108.0,-50.91,0.28,1.05,True,-900.91,-1383.05,-1358.05,-664.55,-90.09,-92.2,-90.54,-66.45,O:QQQ260401C00585000,O:QQQ260401P00575000,True,09:30
QQQ,2026-04-01,Mié,leg,60,10:22,09:30-10:30,333,PUT,50.18,164.0,-63.64,0.21,1.33,True,-900.91,-1377.1,-1367.07,-728.18,-90.09,-91.81,-91.14,-72.82,O:QQQ260401C00585000,O:QQQ260401P00575000,True,09:30
SPY,2026-04-01,Mié,combined,20,10:24,09:30-10:30,331,PUT,-20.11,-6.9,-33.33,0.23,0.28,True,-984.85,-1463.11,-1484.85,-201.15,-98.48,-97.54,-98.99,-20.11,O:SPY260401C00659000,O:SPY260401P00646000,True,09:30
SPY,2026-04-01,Mié,combined,30,10:35,10:30-12:00,320,PUT,-30.46,-27.59,-33.33,0.23,0.22,True,-984.85,-1463.11,-1484.85,-304.6,-98.48,-97.54,-98.99,-30.46,O:SPY260401C00659000,O:SPY260401P00646000,True,09:30
SPY,2026-04-01,Mié,combined,40,13:57,13:30-15:55,118,PUT,-43.94,0.0,-87.88,0.05,0.3,True,-984.85,-1384.85,-1484.85,-439.39,-98.48,-92.32,-98.99,-43.94,O:SPY260401C00659000,O:SPY260401P00646000,True,09:30
SPY,2026-04-01,Mié,combined,50,13:59,13:30-15:55,116,PUT,-50.84,-13.79,-87.88,0.05,0.26,True,-984.85,-1384.85,-1484.85,-508.36,-98.48,-92.32,-98.99,-50.84,O:SPY260401C00659000,O:SPY260401P00646000,True,09:30
SPY,2026-04-01,Mié,combined,60,14:02,13:30-15:55,113,PUT,-63.11,-41.38,-84.85,0.06,0.18,True,-984.85,-1401.52,-1484.85,-631.14,-98.48,-93.43,-98.99,-63.11,O:SPY260401C00659000,O:SPY260401P00646000,True,09:30
SPY,2026-04-01,Mié,leg,20,09:33,09:30-10:30,382,PUT,39.39,100.0,-21.21,0.27,0.59,True,-984.85,-1466.33,-1484.85,-606.06,-98.48,-97.76,-98.99,-60.61,O:SPY260401C00659000,O:SPY260401P00646000,True,09:30
SPY,2026-04-01,Mié,leg,30,10:08,09:30-10:30,347,PUT,-4.6,24.14,-33.33,0.23,0.37,True,-984.85,-1463.11,-1484.85,-666.67,-98.48,-97.54,-98.99,-66.67,O:SPY260401C00659000,O:SPY260401P00646000,True,09:30
SPY,2026-04-01,Mié,leg,40,10:30,10:30-12:00,325,PUT,-16.04,10.34,-42.42,0.2,0.33,True,-984.85,-1459.85,-1484.85,-712.12,-98.48,-97.32,-98.99,-71.21,O:SPY260401C00659000,O:SPY260401P00646000,True,09:30
SPY,2026-04-01,Mié,leg,50,10:39,10:30-12:00,316,PUT,-10.24,31.03,-51.52,0.17,0.39,True,-984.85,-1455.44,-1484.85,-757.58,-98.48,-97.03,-98.99,-75.76,O:SPY260401C00659000,O:SPY260401P00646000,True,09:30
SPY,2026-04-01,Mié,leg,60,10:53,10:30-12:00,302,PUT,26.8,117.24,-63.64,0.13,0.64,True,-984.85,-1446.39,-1484.85,-818.18,-98.48,-96.43,-98.99,-81.82,O:SPY260401C00659000,O:SPY260401P00646000,True,09:30
IWM,2026-04-01,Mié,combined,20,13:46,13:30-15:55,129,PUT,-21.04,52.83,-94.92,0.04,0.83,True,-982.09,-1357.09,-1476.07,-210.43,-98.21,-90.47,-98.4,-21.04,O:IWM260401C00251000,O:IWM260401P00248000,True,09:30
IWM,2026-04-01,Mié,combined,30,13:57,13:30-15:55,118,PUT,-38.12,16.98,-93.22,0.05,0.63,True,-982.09,-1382.09,-1474.15,-381.2,-98.21,-92.14,-98.28,-38.12,O:IWM260401C00251000,O:IWM260401P00248000,True,09:30
IWM,2026-04-01,Mié,combined,40,13:58,13:30-15:55,117,PUT,-41.05,9.43,-91.53,0.06,0.59,True,-982.09,-1398.76,-1473.62,-410.46,-98.21,-93.25,-98.24,-41.05,O:IWM260401C00251000,O:IWM260401P00248000,True,09:30
IWM,2026-04-01,Mié,combined,50,14:02,13:30-15:55,113,PUT,-53.5,-18.87,-88.14,0.08,0.44,True,-982.09,-1419.59,-1470.73,-535.02,-98.21,-94.64,-98.05,-53.5,O:IWM260401C00251000,O:IWM260401P00248000,True,09:30
IWM,2026-04-01,Mié,combined,60,14:07,13:30-15:55,108,PUT,-60.11,-32.08,-88.14,0.08,0.38,True,-982.09,-1419.59,-1468.93,-601.06,-98.21,-94.64,-97.93,-60.11,O:IWM260401C00251000,O:IWM260401P00248000,True,09:30
IWM,2026-04-01,Mié,leg,20,09:32,09:30-10:30,383,PUT,37.58,105.66,-30.51,0.43,1.12,True,-982.09,-1470.46,-1477.63,-643.11,-98.21,-98.03,-98.51,-64.31,O:IWM260401C00251000,O:IWM260401P00248000,True,09:30
IWM,2026-04-01,Mié,leg,30,09:32,09:30-10:30,383,PUT,37.58,105.66,-30.51,0.43,1.12,True,-982.09,-1470.46,-1477.63,-643.11,-98.21,-98.03,-98.51,-64.31,O:IWM260401C00251000,O:IWM260401P00248000,True,09:30
IWM,2026-04-01,Mié,leg,40,09:36,09:30-10:30,379,PUT,35.32,111.32,-40.68,0.36,1.14,True,-982.09,-1468.2,-1477.71,-693.96,-98.21,-97.88,-98.51,-69.4,O:IWM260401C00251000,O:IWM260401P00248000,True,09:30
IWM,2026-04-01,Mié,leg,50,10:21,09:30-10:30,334,PUT,0.24,54.72,-54.24,0.28,0.83,True,-982.09,-1464.23,-1476.07,-761.75,-98.21,-97.62,-98.4,-76.18,O:IWM260401C00251000,O:IWM260401P00248000,True,09:30
IWM,2026-04-01,Mié,leg,60,10:28,09:30-10:30,327,PUT,11.0,83.02,-61.02,0.24,0.99,True,-982.09,-1461.26,-1477.04,-795.65,-98.21,-97.42,-98.47,-79.57,O:IWM260401C00251000,O:IWM260401P00248000,True,09:30
QQQ,2026-04-02,Jue,combined,20,09:33,09:30-10:30,382,CALL,-21.07,-36.36,-5.77,0.22,0.5,True,3106.06,8765.15,2606.06,-210.66,310.61,584.34,173.74,-21.07,O:QQQ260402C00582000,O:QQQ260402P00568000,True,09:30
QQQ,2026-04-02,Jue,leg,20,09:32,09:30-10:30,383,CALL,-19.14,-36.36,-1.92,0.22,0.52,True,3106.06,8765.15,2606.06,-681.82,310.61,584.34,173.74,-68.18,O:QQQ260402C00582000,O:QQQ260402P00568000,True,09:30
QQQ,2026-04-02,Jue,leg,30,09:32,09:30-10:30,383,CALL,-19.14,-36.36,-1.92,0.22,0.52,True,3106.06,8765.15,2606.06,-681.82,310.61,584.34,173.74,-68.18,O:QQQ260402C00582000,O:QQQ260402P00568000,True,09:30
QQQ,2026-04-02,Jue,leg,40,09:35,09:30-10:30,380,CALL,-14.92,-60.61,30.77,0.14,0.69,True,3106.06,12284.63,2606.06,-803.03,310.61,818.98,173.74,-80.3,O:QQQ260402C00582000,O:QQQ260402P00568000,True,09:30
QQQ,2026-04-02,Jue,leg,50,09:35,09:30-10:30,380,CALL,-14.92,-60.61,30.77,0.14,0.69,True,3106.06,12284.63,2606.06,-803.03,310.61,818.98,173.74,-80.3,O:QQQ260402C00582000,O:QQQ260402P00568000,True,09:30
QQQ,2026-04-02,Jue,leg,60,09:35,09:30-10:30,380,CALL,-14.92,-60.61,30.77,0.14,0.69,True,3106.06,12284.63,2606.06,-803.03,310.61,818.98,173.74,-80.3,O:QQQ260402C00582000,O:QQQ260402P00568000,True,09:30
SPY,2026-04-02,Jue,leg,20,09:32,09:30-10:30,383,CALL,11.98,-23.26,47.22,0.34,0.54,True,2223.19,5782.01,1732.45,-602.39,222.32,385.47,115.5,-60.24,O:SPY260402C00653000,O:SPY260402P00640000,True,09:30
SPY,2026-04-02,Jue,leg,30,09:36,09:30-10:30,379,CALL,18.22,-30.23,66.67,0.31,0.61,True,2223.19,6174.8,1731.39,-637.27,222.32,411.65,115.43,-63.73,O:SPY260402C00653000,O:SPY260402P00640000,True,09:30
SPY,2026-04-02,Jue,leg,40,10:35,10:30-12:00,320,PUT,226.39,500.0,-47.22,0.2,2.65,True,2223.19,1748.19,2243.95,2473.19,222.32,116.55,149.6,247.32,O:SPY260402C00653000,O:SPY260402P00640000,True,09:30
SPY,2026-04-02,Jue,leg,50,10:37,10:30-12:00,318,PUT,595.93,1241.86,-50.0,0.19,5.86,True,2223.19,1749.51,1958.69,2459.3,222.32,116.63,130.58,245.93,O:SPY260402C00653000,O:SPY260402P00640000,True,09:30
SPY,2026-04-02,Jue,leg,60,10:55,10:30-12:00,300,PUT,355.49,772.09,-61.11,0.15,3.79,True,2223.19,1756.52,2087.31,2403.75,222.32,117.1,139.15,240.37,O:SPY260402C00653000,O:SPY260402P00640000,True,09:30
IWM,2026-04-02,Jue,leg,20,09:31,09:30-10:30,384,PUT,-5.55,15.09,-26.19,0.32,0.62,True,2896.23,2396.23,5726.87,3265.27,289.62,159.75,381.79,326.53,O:IWM260402C00247000,O:IWM260402P00242000,True,09:30
IWM,2026-04-02,Jue,leg,30,09:33,09:30-10:30,382,PUT,-13.84,5.66,-33.33,0.29,0.58,True,2896.23,2396.23,5956.57,3229.56,289.62,159.75,397.1,322.96,O:IWM260402C00247000,O:IWM260402P00242000,True,09:30
IWM,2026-04-02,Jue,leg,40,09:41,09:30-10:30,374,PUT,-8.22,26.42,-42.86,0.25,0.68,True,2896.23,2396.23,5432.99,3181.94,289.62,159.75,362.2,318.19,O:IWM260402C00247000,O:IWM260402P00242000,True,09:30
IWM,2026-04-02,Jue,leg,50,09:47,09:30-10:30,368,PUT,-0.02,54.72,-54.76,0.2,0.83,True,2896.23,2396.23,4884.18,3122.42,289.62,159.75,325.61,312.24,O:IWM260402C00247000,O:IWM260402P00242000,True,09:30
IWM,2026-04-02,Jue,leg,60,09:53,09:30-10:30,362,PUT,3.95,69.81,-61.9,0.17,0.92,True,2896.23,2396.23,4640.79,3086.7,289.62,159.75,309.39,308.67,O:IWM260402C00247000,O:IWM260402P00242000,True,09:30
QQQ,2026-04-06,Lun,combined,20,09:42,09:30-10:30,373,PUT,-21.13,-20.69,-21.57,0.41,0.47,True,-981.58,-1469.38,-1470.94,-211.29,-98.16,-97.96,-98.06,-21.13,O:QQQ260406C00593000,O:QQQ260406P00580000,True,09:30
QQQ,2026-04-06,Lun,combined,30,09:58,09:30-10:30,357,PUT,-30.66,-10.34,-50.98,0.26,0.53,True,-981.58,-1462.34,-1472.14,-306.63,-98.16,-97.49,-98.14,-30.66,O:QQQ260406C00593000,O:QQQ260406P00580000,True,09:30
QQQ,2026-04-06,Lun,combined,40,10:02,09:30-10:30,353,PUT,-42.61,-36.21,-49.02,0.27,0.38,True,-981.58,-1463.06,-1468.42,-426.13,-98.16,-97.54,-97.89,-42.61,O:QQQ260406C00593000,O:QQQ260406P00580000,True,09:30
QQQ,2026-04-06,Lun,combined,50,10:06,09:30-10:30,349,CALL,-53.35,-65.52,-41.18,0.21,0.31,True,-981.58,-1457.77,-1465.45,-533.47,-98.16,-97.18,-97.7,-53.35,O:QQQ260406C00593000,O:QQQ260406P00580000,True,09:30
QQQ,2026-04-06,Lun,combined,60,10:33,10:30-12:00,322,PUT,-60.92,-55.17,-66.67,0.18,0.27,True,-981.58,-1453.8,-1463.06,-609.2,-98.16,-96.92,-97.54,-60.92,O:QQQ260406C00593000,O:QQQ260406P00580000,True,09:30
QQQ,2026-04-06,Lun,leg,20,09:33,09:30-10:30,382,PUT,-1.42,20.69,-23.53,0.4,0.72,True,-981.58,-1469.08,-1474.63,-609.03,-98.16,-97.94,-98.31,-60.9,O:QQQ260406C00593000,O:QQQ260406P00580000,True,09:30
QQQ,2026-04-06,Lun,leg,30,09:36,09:30-10:30,379,CALL,9.11,-32.76,50.98,0.4,0.79,True,-981.58,-1469.08,-1475.25,-653.99,-98.16,-97.94,-98.35,-65.4,O:QQQ260406C00593000,O:QQQ260406P00580000,True,09:30
QQQ,2026-04-06,Lun,leg,40,09:45,09:30-10:30,370,PUT,-27.6,-12.07,-43.14,0.3,0.52,True,-981.58,-1464.91,-1471.96,-707.07,-98.16,-97.66,-98.13,-70.71,O:QQQ260406C00593000,O:QQQ260406P00580000,True,09:30
QQQ,2026-04-06,Lun,leg,50,09:56,09:30-10:30,359,PUT,-27.21,-3.45,-50.98,0.26,0.58,True,-981.58,-1462.34,-1472.95,-746.28,-98.16,-97.49,-98.2,-74.63,O:QQQ260406C00593000,O:QQQ260406P00580000,True,09:30
QQQ,2026-04-06,Lun,leg,60,10:05,09:30-10:30,350,CALL,-43.78,-62.07,-25.49,0.23,0.39,True,-981.58,-1459.84,-1468.75,-800.54,-98.16,-97.32,-97.92,-80.05,O:QQQ260406C00593000,O:QQQ260406P00580000,True,09:30
SPY,2026-04-06,Lun,combined,20,09:43,09:30-10:30,372,PUT,-26.16,-24.32,-28.0,0.37,0.29,True,-1000.0,-1500.0,-1500.0,-261.62,-100.0,-100.0,-100.0,-26.16,O:SPY260406C00663000,O:SPY260406P00650000,True,09:30
SPY,2026-04-06,Lun,combined,30,09:52,09:30-10:30,363,PUT,-31.16,-24.32,-38.0,0.32,0.29,True,-1000.0,-1500.0,-1500.0,-311.62,-100.0,-100.0,-100.0,-31.16,O:SPY260406C00663000,O:SPY260406P00650000,True,09:30
SPY,2026-04-06,Lun,combined,40,10:02,09:30-10:30,353,PUT,-43.22,-32.43,-54.0,0.24,0.26,True,-1000.0,-1500.0,-1500.0,-432.16,-100.0,-100.0,-100.0,-43.22,O:SPY260406C00663000,O:SPY260406P00650000,True,09:30
SPY,2026-04-06,Lun,combined,50,10:29,09:30-10:30,326,PUT,-51.57,-35.14,-68.0,0.17,0.25,True,-1000.0,-1500.0,-1500.0,-515.68,-100.0,-100.0,-100.0,-51.57,O:SPY260406C00663000,O:SPY260406P00650000,True,09:30
SPY,2026-04-06,Lun,combined,60,10:42,10:30-12:00,313,PUT,-60.38,-56.76,-64.0,0.19,0.17,True,-1000.0,-1500.0,-1500.0,-603.78,-100.0,-100.0,-100.0,-60.38,O:SPY260406C00663000,O:SPY260406P00650000,True,09:30
SPY,2026-04-06,Lun,leg,20,09:32,09:30-10:30,383,CALL,-9.51,-27.03,8.0,0.28,0.55,True,-1000.0,-1500.0,-1500.0,-635.14,-100.0,-100.0,-100.0,-63.51,O:SPY260406C00663000,O:SPY260406P00650000,True,09:30
SPY,2026-04-06,Lun,leg,30,09:45,09:30-10:30,370,PUT,-25.46,-18.92,-32.0,0.35,0.31,True,-1000.0,-1500.0,-1500.0,-660.0,-100.0,-100.0,-100.0,-66.0,O:SPY260406C00663000,O:SPY260406P00650000,True,09:30
SPY,2026-04-06,Lun,leg,40,09:53,09:30-10:30,362,PUT,-29.46,-18.92,-40.0,0.31,0.31,True,-1000.0,-1500.0,-1500.0,-700.0,-100.0,-100.0,-100.0,-70.0,O:SPY260406C00663000,O:SPY260406P00650000,True,09:30
SPY,2026-04-06,Lun,leg,50,09:59,09:30-10:30,356,PUT,-34.05,-8.11,-60.0,0.22,0.36,True,-1000.0,-1500.0,-1500.0,-800.0,-100.0,-100.0,-100.0,-80.0,O:SPY260406C00663000,O:SPY260406P00650000,True,09:30
SPY,2026-04-06,Lun,leg,60,09:59,09:30-10:30,356,PUT,-34.05,-8.11,-60.0,0.22,0.36,True,-1000.0,-1500.0,-1500.0,-800.0,-100.0,-100.0,-100.0,-80.0,O:SPY260406C00663000,O:SPY260406P00650000,True,09:30
